,Unnamed: 0,year,state,quarter,name,type,count,amount
335,16,2018,Arunachal-pradesh,q3,west kameng district,TOTAL,17026,48528147
336,17,2018,Arunachal-pradesh,q3,east siang district,TOTAL,10539,24885271
337,18,2018,Arunachal-pradesh,q3,upper subansiri district,TOTAL,1601,4223298
338,19,2018,Arunachal-pradesh,q3,east kameng district,TOTAL,1029,3132864
339,20,2018,Arunachal-pradesh,q3,lohit district,TOTAL,11595,32702332
340,21,2018,Arunachal-pradesh,q3,lepa rada district,TOTAL,523,1777602
341,22,2018,Arunachal-pradesh,q3,tawang district,TOTAL,8715,25733825
342,23,2018,Arunachal-pradesh,q3,namsai district,TOTAL,5076,10698273
343,0,2018,Arunachal-pradesh,q4,lower dibang valley district,TOTAL,4227,10951332
344,1,2018,Arunachal-pradesh,q4,lower subansiri district,TOTAL,3735,8884931
345,2,2018,Arunachal-pradesh,q4,longding district,TOTAL,6581,22545312
346,3,2018,Arunachal-pradesh,q4,west siang district,TOTAL,3813,14013986
347,4,2018,Arunachal-pradesh,q4,kamle district,TOTAL,247,361497
348,5,2018,Arunachal-pradesh,q4,upper siang district,TOTAL,1041,2157333
349,6,2018,Arunachal-pradesh,q4,tirap district,TOTAL,5725,10811743
350,7,2018,Arunachal-pradesh,q4,papum pare district,TOTAL,55224,154875448
351,8,2018,Arunachal-pradesh,q4,kurung kumey district,TOTAL,444,759687
352,9,2018,Arunachal-pradesh,q4,anjaw district,TOTAL,273,495578
353,10,2018,Arunachal-pradesh,q4,siang district,TOTAL,822,2176630
354,11,2018,Arunachal-pradesh,q4,lower siang district,TOTAL,2883,4533291
355,12,2018,Arunachal-pradesh,q4,kra daadi district,TOTAL,750,3254327
356,13,2018,Arunachal-pradesh,q4,changlang district,TOTAL,13950,32343047
357,14,2018,Arunachal-pradesh,q4,pakke kessang district,TOTAL,297,462144
358,15,2018,Arunachal-pradesh,q4,dibang valley district,TOTAL,40,97205
359,16,2018,Arunachal-pradesh,q4,west kameng district,TOTAL,25439,89194887
360,17,2018,Arunachal-pradesh,q4,shi yomi district,TOTAL,61,42484
361,18,2018,Arunachal-pradesh,q4,east siang district,TOTAL,12893,34272134
362,19,2018,Arunachal-pradesh,q4,upper subansiri district,TOTAL,2686,8771042
363,20,2018,Arunachal-pradesh,q4,east kameng district,TOTAL,1750,5936856
364,21,2018,Arunachal-pradesh,q4,lohit district,TOTAL,14268,40510522
365,22,2018,Arunachal-pradesh,q4,lepa rada district,TOTAL,932,3023578
366,23,2018,Arunachal-pradesh,q4,tawang district,TOTAL,11104,35921511
367,24,2018,Arunachal-pradesh,q4,namsai district,TOTAL,7244,17643523
368,0,2019,Arunachal-pradesh,q1,lower dibang valley district,TOTAL,6314,13738776
369,1,2019,Arunachal-pradesh,q1,lower subansiri district,TOTAL,4994,12615032
370,2,2019,Arunachal-pradesh,q1,longding district,TOTAL,7287,25349462
371,3,2019,Arunachal-pradesh,q1,west siang district,TOTAL,5921,19426751
372,4,2019,Arunachal-pradesh,q1,kamle district,TOTAL,391,725807
373,5,2019,Arunachal-pradesh,q1,upper siang district,TOTAL,1154,2756678
374,6,2019,Arunachal-pradesh,q1,tirap district,TOTAL,6877,14075748
375,7,2019,Arunachal-pradesh,q1,papum pare district,TOTAL,70941,188556716
376,8,2019,Arunachal-pradesh,q1,kurung kumey district,TOTAL,740,2076644
377,9,2019,Arunachal-pradesh,q1,anjaw district,TOTAL,2116,4643031
378,10,2019,Arunachal-pradesh,q1,siang district,TOTAL,1282,2552682
379,11,2019,Arunachal-pradesh,q1,lower siang district,TOTAL,3565,6923302
380,12,2019,Arunachal-pradesh,q1,kra daadi district,TOTAL,1070,3797175
381,13,2019,Arunachal-pradesh,q1,changlang district,TOTAL,17589,40239142
382,14,2019,Arunachal-pradesh,q1,pakke kessang district,TOTAL,545,1682923
383,15,2019,Arunachal-pradesh,q1,dibang valley district,TOTAL,102,301591
384,16,2019,Arunachal-pradesh,q1,west kameng district,TOTAL,34289,101333634
385,17,2019,Arunachal-pradesh,q1,shi yomi district,TOTAL,19,212990
386,18,2019,Arunachal-pradesh,q1,east siang district,TOTAL,15621,39284373
387,19,2019,Arunachal-pradesh,q1,upper subansiri district,TOTAL,3880,14105452
388,20,2019,Arunachal-pradesh,q1,east kameng district,TOTAL,2688,9107598
389,21,2019,Arunachal-pradesh,q1,lohit district,TOTAL,15896,42834777
390,22,2019,Arunachal-pradesh,q1,lepa rada district,TOTAL,1523,4054526
391,23,2019,Arunachal-pradesh,q1,tawang district,TOTAL,13102,39489779
392,24,2019,Arunachal-pradesh,q1,namsai district,TOTAL,8600,20065517
393,0,2019,Arunachal-pradesh,q2,lower dibang valley district,TOTAL,5819,13737168
394,1,2019,Arunachal-pradesh,q2,lower subansiri district,TOTAL,5579,14746950
395,2,2019,Arunachal-pradesh,q2,longding district,TOTAL,6744,23464028
396,3,2019,Arunachal-pradesh,q2,west siang district,TOTAL,8041,24549833
397,4,2019,Arunachal-pradesh,q2,kamle district,TOTAL,414,1136777
398,5,2019,Arunachal-pradesh,q2,upper siang district,TOTAL,1079,3993676
399,6,2019,Arunachal-pradesh,q2,tirap district,TOTAL,6868,18633793
400,7,2019,Arunachal-pradesh,q2,papum pare district,TOTAL,86433,246640891
401,8,2019,Arunachal-pradesh,q2,kurung kumey district,TOTAL,1427,4036512
402,9,2019,Arunachal-pradesh,q2,anjaw district,TOTAL,2473,5220590
403,10,2019,Arunachal-pradesh,q2,siang district,TOTAL,1654,5373179
404,11,2019,Arunachal-pradesh,q2,lower siang district,TOTAL,3791,7075961
405,12,2019,Arunachal-pradesh,q2,kra daadi district,TOTAL,1447,4315353
406,13,2019,Arunachal-pradesh,q2,changlang district,TOTAL,18631,48891048
407,14,2019,Arunachal-pradesh,q2,pakke kessang district,TOTAL,687,1750138
408,15,2019,Arunachal-pradesh,q2,dibang valley district,TOTAL,98,214967
409,16,2019,Arunachal-pradesh,q2,west kameng district,TOTAL,37430,122521181
410,17,2019,Arunachal-pradesh,q2,shi yomi district,TOTAL,13,65209
411,18,2019,Arunachal-pradesh,q2,east siang district,TOTAL,16494,46549881
412,19,2019,Arunachal-pradesh,q2,upper subansiri district,TOTAL,4827,18395807
413,20,2019,Arunachal-pradesh,q2,east kameng district,TOTAL,2309,8996398
414,21,2019,Arunachal-pradesh,q2,lohit district,TOTAL,18693,48893747
415,22,2019,Arunachal-pradesh,q2,lepa rada district,TOTAL,2108,5045596
416,23,2019,Arunachal-pradesh,q2,tawang district,TOTAL,15960,55915835
417,24,2019,Arunachal-pradesh,q2,namsai district,TOTAL,9637,22491357
418,0,2019,Arunachal-pradesh,q3,lower dibang valley district,TOTAL,8405,15177865
419,1,2019,Arunachal-pradesh,q3,lower subansiri district,TOTAL,8828,21059967
420,2,2019,Arunachal-pradesh,q3,longding district,TOTAL,10269,26620415
421,3,2019,Arunachal-pradesh,q3,west siang district,TOTAL,11889,30014807
422,4,2019,Arunachal-pradesh,q3,kamle district,TOTAL,677,968785
423,5,2019,Arunachal-pradesh,q3,upper siang district,TOTAL,1419,3927440
424,6,2019,Arunachal-pradesh,q3,tirap district,TOTAL,11249,21737827
425,7,2019,Arunachal-pradesh,q3,papum pare district,TOTAL,117940,301518076
426,8,2019,Arunachal-pradesh,q3,kurung kumey district,TOTAL,1579,3674797
427,9,2019,Arunachal-pradesh,q3,anjaw district,TOTAL,4230,9665384
428,10,2019,Arunachal-pradesh,q3,siang district,TOTAL,2640,6888801
429,11,2019,Arunachal-pradesh,q3,lower siang district,TOTAL,5348,9507512
430,12,2019,Arunachal-pradesh,q3,kra daadi district,TOTAL,2187,5520848
431,13,2019,Arunachal-pradesh,q3,changlang district,TOTAL,29218,58354823
432,14,2019,Arunachal-pradesh,q3,pakke kessang district,TOTAL,977,2145842
433,15,2019,Arunachal-pradesh,q3,dibang valley district,TOTAL,202,675910
434,16,2019,Arunachal-pradesh,q3,west kameng district,TOTAL,53939,147186020
435,17,2019,Arunachal-pradesh,q3,shi yomi district,TOTAL,27,30368
436,18,2019,Arunachal-pradesh,q3,east siang district,TOTAL,22611,58040120
437,19,2019,Arunachal-pradesh,q3,upper subansiri district,TOTAL,7803,22099628
438,20,2019,Arunachal-pradesh,q3,east kameng district,TOTAL,3814,10631336
439,21,2019,Arunachal-pradesh,q3,lohit district,TOTAL,24505,54539458
440,22,2019,Arunachal-pradesh,q3,lepa rada district,TOTAL,2928,4930338
441,23,2019,Arunachal-pradesh,q3,tawang district,TOTAL,24097,72221026
442,24,2019,Arunachal-pradesh,q3,namsai district,TOTAL,13453,25507641
443,0,2019,Arunachal-pradesh,q4,lower dibang valley district,TOTAL,10376,21103089
444,1,2019,Arunachal-pradesh,q4,lower subansiri district,TOTAL,11806,29634357
445,2,2019,Arunachal-pradesh,q4,longding district,TOTAL,11018,29245021
446,3,2019,Arunachal-pradesh,q4,west siang district,TOTAL,14581,39460255
447,4,2019,Arunachal-pradesh,q4,kamle district,TOTAL,999,1620922
448,5,2019,Arunachal-pradesh,q4,upper siang district,TOTAL,4165,12739586
449,6,2019,Arunachal-pradesh,q4,tirap district,TOTAL,16459,38467791
450,7,2019,Arunachal-pradesh,q4,papum pare district,TOTAL,143272,378838002
451,8,2019,Arunachal-pradesh,q4,kurung kumey district,TOTAL,1343,4526790
452,9,2019,Arunachal-pradesh,q4,anjaw district,TOTAL,5417,11887951
453,10,2019,Arunachal-pradesh,q4,siang district,TOTAL,4756,8833695
454,11,2019,Arunachal-pradesh,q4,lower siang district,TOTAL,6628,11985865
455,12,2019,Arunachal-pradesh,q4,kra daadi district,TOTAL,2830,7804936
456,13,2019,Arunachal-pradesh,q4,changlang district,TOTAL,33963,71874991
457,14,2019,Arunachal-pradesh,q4,pakke kessang district,TOTAL,1194,2287739
458,15,2019,Arunachal-pradesh,q4,dibang valley district,TOTAL,267,1240493
459,16,2019,Arunachal-pradesh,q4,west kameng district,TOTAL,66740,198205638
460,17,2019,Arunachal-pradesh,q4,shi yomi district,TOTAL,232,170773
461,18,2019,Arunachal-pradesh,q4,east siang district,TOTAL,26605,72075285
462,19,2019,Arunachal-pradesh,q4,upper subansiri district,TOTAL,9285,28319762
463,20,2019,Arunachal-pradesh,q4,east kameng district,TOTAL,5646,19408663
464,21,2019,Arunachal-pradesh,q4,lohit district,TOTAL,29281,67502325
465,22,2019,Arunachal-pradesh,q4,lepa rada district,TOTAL,4245,8888754
466,23,2019,Arunachal-pradesh,q4,tawang district,TOTAL,30077,91949244
467,24,2019,Arunachal-pradesh,q4,namsai district,TOTAL,18290,32501252
468,0,2020,Arunachal-pradesh,q1,lower dibang valley district,TOTAL,14400,29552511
469,1,2020,Arunachal-pradesh,q1,lower subansiri district,TOTAL,15770,34273251
470,2,2020,Arunachal-pradesh,q1,longding district,TOTAL,13240,35267440
471,3,2020,Arunachal-pradesh,q1,west siang district,TOTAL,19728,47929441
472,4,2020,Arunachal-pradesh,q1,kamle district,TOTAL,1434,3418976
473,5,2020,Arunachal-pradesh,q1,upper siang district,TOTAL,7055,17820680
474,6,2020,Arunachal-pradesh,q1,tirap district,TOTAL,18369,40877852
475,7,2020,Arunachal-pradesh,q1,papum pare district,TOTAL,180373,457430754
476,8,2020,Arunachal-pradesh,q1,kurung kumey district,TOTAL,2294,5942677
477,9,2020,Arunachal-pradesh,q1,anjaw district,TOTAL,5025,12808736
478,10,2020,Arunachal-pradesh,q1,siang district,TOTAL,5136,11962344
479,11,2020,Arunachal-pradesh,q1,lower siang district,TOTAL,8047,15520255
480,12,2020,Arunachal-pradesh,q1,kra daadi district,TOTAL,3407,10045463
481,13,2020,Arunachal-pradesh,q1,changlang district,TOTAL,43858,93461364
482,14,2020,Arunachal-pradesh,q1,pakke kessang district,TOTAL,2044,3425821
483,15,2020,Arunachal-pradesh,q1,dibang valley district,TOTAL,397,878785
484,16,2020,Arunachal-pradesh,q1,west kameng district,TOTAL,75363,198712422
485,17,2020,Arunachal-pradesh,q1,shi yomi district,TOTAL,117,566190
486,18,2020,Arunachal-pradesh,q1,east siang district,TOTAL,33743,82011539
487,19,2020,Arunachal-pradesh,q1,upper subansiri district,TOTAL,12313,33686712
488,20,2020,Arunachal-pradesh,q1,east kameng district,TOTAL,7379,20456071
489,21,2020,Arunachal-pradesh,q1,lohit district,TOTAL,36985,83701268
490,22,2020,Arunachal-pradesh,q1,lepa rada district,TOTAL,5721,11137994
491,23,2020,Arunachal-pradesh,q1,tawang district,TOTAL,31865,84425193
492,24,2020,Arunachal-pradesh,q1,namsai district,TOTAL,23112,46444943
493,0,2020,Arunachal-pradesh,q2,lower dibang valley district,TOTAL,26234,42360073
494,1,2020,Arunachal-pradesh,q2,lower subansiri district,TOTAL,25703,46133124
495,2,2020,Arunachal-pradesh,q2,longding district,TOTAL,20664,54678023
496,3,2020,Arunachal-pradesh,q2,west siang district,TOTAL,32777,72790231
497,4,2020,Arunachal-pradesh,q2,kamle district,TOTAL,2397,4126243
498,5,2020,Arunachal-pradesh,q2,upper siang district,TOTAL,10899,28048492
499,6,2020,Arunachal-pradesh,q2,tirap district,TOTAL,28830,63497031
500,7,2020,Arunachal-pradesh,q2,papum pare district,TOTAL,221728,535085907
501,8,2020,Arunachal-pradesh,q2,kurung kumey district,TOTAL,3847,11359743
502,9,2020,Arunachal-pradesh,q2,anjaw district,TOTAL,7617,18795024
503,10,2020,Arunachal-pradesh,q2,siang district,TOTAL,9827,18585670
504,11,2020,Arunachal-pradesh,q2,lower siang district,TOTAL,13321,23571085
505,12,2020,Arunachal-pradesh,q2,kra daadi district,TOTAL,5264,15730996
506,13,2020,Arunachal-pradesh,q2,changlang district,TOTAL,69279,128572448
507,14,2020,Arunachal-pradesh,q2,pakke kessang district,TOTAL,3558,4635272
508,15,2020,Arunachal-pradesh,q2,dibang valley district,TOTAL,966,2559725
509,16,2020,Arunachal-pradesh,q2,west kameng district,TOTAL,95421,251395972
510,17,2020,Arunachal-pradesh,q2,shi yomi district,TOTAL,302,1222863
511,18,2020,Arunachal-pradesh,q2,east siang district,TOTAL,55680,112693869
512,19,2020,Arunachal-pradesh,q2,upper subansiri district,TOTAL,18056,43140689
513,20,2020,Arunachal-pradesh,q2,east kameng district,TOTAL,11791,40506284
514,21,2020,Arunachal-pradesh,q2,lohit district,TOTAL,56541,114730675
515,22,2020,Arunachal-pradesh,q2,lepa rada district,TOTAL,8601,16064862
516,23,2020,Arunachal-pradesh,q2,tawang district,TOTAL,44499,121561732
517,24,2020,Arunachal-pradesh,q2,namsai district,TOTAL,34972,54870798
518,0,2020,Arunachal-pradesh,q3,lower dibang valley district,TOTAL,27655,63469161
519,1,2020,Arunachal-pradesh,q3,lower subansiri district,TOTAL,26596,59707234
520,2,2020,Arunachal-pradesh,q3,longding district,TOTAL,21445,63273210
521,3,2020,Arunachal-pradesh,q3,west siang district,TOTAL,34295,92449733
522,4,2020,Arunachal-pradesh,q3,kamle district,TOTAL,2618,5300886
523,5,2020,Arunachal-pradesh,q3,upper siang district,TOTAL,12707,40210853
524,6,2020,Arunachal-pradesh,q3,tirap district,TOTAL,30046,81539832
525,7,2020,Arunachal-pradesh,q3,papum pare district,TOTAL,298350,859373864
526,8,2020,Arunachal-pradesh,q3,kurung kumey district,TOTAL,4391,13864823
527,9,2020,Arunachal-pradesh,q3,anjaw district,TOTAL,9751,31524690
528,10,2020,Arunachal-pradesh,q3,siang district,TOTAL,10489,21236202
529,11,2020,Arunachal-pradesh,q3,lower siang district,TOTAL,12456,28754627
530,12,2020,Arunachal-pradesh,q3,kra daadi district,TOTAL,5676,16181046
531,13,2020,Arunachal-pradesh,q3,changlang district,TOTAL,73842,159158439
532,14,2020,Arunachal-pradesh,q3,pakke kessang district,TOTAL,3469,6301715
533,15,2020,Arunachal-pradesh,q3,dibang valley district,TOTAL,899,3061207
534,16,2020,Arunachal-pradesh,q3,west kameng district,TOTAL,111029,332812238
535,17,2020,Arunachal-pradesh,q3,shi yomi district,TOTAL,521,3410288
536,18,2020,Arunachal-pradesh,q3,east siang district,TOTAL,69710,176323790
537,19,2020,Arunachal-pradesh,q3,upper subansiri district,TOTAL,24387,70811198
538,20,2020,Arunachal-pradesh,q3,east kameng district,TOTAL,13421,43881134
539,21,2020,Arunachal-pradesh,q3,lohit district,TOTAL,65889,156523653
540,22,2020,Arunachal-pradesh,q3,lepa rada district,TOTAL,10150,22146313
541,23,2020,Arunachal-pradesh,q3,tawang district,TOTAL,56016,182137863
542,24,2020,Arunachal-pradesh,q3,namsai district,TOTAL,37019,76484567
543,0,2020,Arunachal-pradesh,q4,lower dibang valley district,TOTAL,33455,81929300
544,1,2020,Arunachal-pradesh,q4,lower subansiri district,TOTAL,31411,97681187
545,2,2020,Arunachal-pradesh,q4,longding district,TOTAL,26089,74890544
546,3,2020,Arunachal-pradesh,q4,west siang district,TOTAL,45207,125118193
547,4,2020,Arunachal-pradesh,q4,kamle district,TOTAL,3611,10000596
548,5,2020,Arunachal-pradesh,q4,upper siang district,TOTAL,19943,78146756
549,6,2020,Arunachal-pradesh,q4,tirap district,TOTAL,36124,104709590
550,7,2020,Arunachal-pradesh,q4,papum pare district,TOTAL,390528,1205917754
551,8,2020,Arunachal-pradesh,q4,kurung kumey district,TOTAL,4581,17134470
552,9,2020,Arunachal-pradesh,q4,anjaw district,TOTAL,17228,49318881
553,10,2020,Arunachal-pradesh,q4,siang district,TOTAL,12962,32619173
554,11,2020,Arunachal-pradesh,q4,lower siang district,TOTAL,14782,33891569
555,12,2020,Arunachal-pradesh,q4,kra daadi district,TOTAL,7619,30458775
556,13,2020,Arunachal-pradesh,q4,changlang district,TOTAL,84852,204367875
557,14,2020,Arunachal-pradesh,q4,pakke kessang district,TOTAL,3064,7503556
558,15,2020,Arunachal-pradesh,q4,dibang valley district,TOTAL,1705,6749773
559,16,2020,Arunachal-pradesh,q4,west kameng district,TOTAL,129575,390436114
560,17,2020,Arunachal-pradesh,q4,shi yomi district,TOTAL,1103,6627026
561,18,2020,Arunachal-pradesh,q4,east siang district,TOTAL,88632,250515095
562,19,2020,Arunachal-pradesh,q4,upper subansiri district,TOTAL,31426,109405901
563,20,2020,Arunachal-pradesh,q4,east kameng district,TOTAL,16340,64104581
564,21,2020,Arunachal-pradesh,q4,lohit district,TOTAL,80530,196997837
565,22,2020,Arunachal-pradesh,q4,lepa rada district,TOTAL,14338,39340492
566,23,2020,Arunachal-pradesh,q4,tawang district,TOTAL,67262,240482255
567,24,2020,Arunachal-pradesh,q4,namsai district,TOTAL,46762,111916732
568,0,2021,Arunachal-pradesh,q1,lower dibang valley district,TOTAL,32427,90709109
569,1,2021,Arunachal-pradesh,q1,lower subansiri district,TOTAL,29916,106591163
570,2,2021,Arunachal-pradesh,q1,longding district,TOTAL,23962,75573421
571,3,2021,Arunachal-pradesh,q1,west siang district,TOTAL,42575,138700637
572,4,2021,Arunachal-pradesh,q1,kamle district,TOTAL,3092,11023768
573,5,2021,Arunachal-pradesh,q1,upper siang district,TOTAL,21312,73026287
574,6,2021,Arunachal-pradesh,q1,tirap district,TOTAL,32043,110593517
575,7,2021,Arunachal-pradesh,q1,papum pare district,TOTAL,419891,1388723427
576,8,2021,Arunachal-pradesh,q1,kurung kumey district,TOTAL,4962,22483755
577,9,2021,Arunachal-pradesh,q1,anjaw district,TOTAL,12823,38844866
578,10,2021,Arunachal-pradesh,q1,siang district,TOTAL,13679,42644184
579,11,2021,Arunachal-pradesh,q1,lower siang district,TOTAL,13231,37929393
580,12,2021,Arunachal-pradesh,q1,kra daadi district,TOTAL,6393,24326519
581,13,2021,Arunachal-pradesh,q1,changlang district,TOTAL,78849,220167766
582,14,2021,Arunachal-pradesh,q1,pakke kessang district,TOTAL,3563,8146942
583,15,2021,Arunachal-pradesh,q1,dibang valley district,TOTAL,1930,7949868
584,16,2021,Arunachal-pradesh,q1,west kameng district,TOTAL,120906,384735273
585,17,2021,Arunachal-pradesh,q1,shi yomi district,TOTAL,1251,6905518
586,18,2021,Arunachal-pradesh,q1,east siang district,TOTAL,82357,253988361
587,19,2021,Arunachal-pradesh,q1,upper subansiri district,TOTAL,28053,116973014
588,20,2021,Arunachal-pradesh,q1,east kameng district,TOTAL,16281,77915774
589,21,2021,Arunachal-pradesh,q1,lohit district,TOTAL,72380,198534807
590,22,2021,Arunachal-pradesh,q1,lepa rada district,TOTAL,15690,52794993
591,23,2021,Arunachal-pradesh,q1,tawang district,TOTAL,54137,207859088
592,24,2021,Arunachal-pradesh,q1,namsai district,TOTAL,45753,116637631
593,0,2021,Arunachal-pradesh,q2,lower dibang valley district,TOTAL,42091,105552358
594,1,2021,Arunachal-pradesh,q2,lower subansiri district,TOTAL,40081,120717473
595,2,2021,Arunachal-pradesh,q2,longding district,TOTAL,31640,96566641
596,3,2021,Arunachal-pradesh,q2,west siang district,TOTAL,59341,180700139
597,4,2021,Arunachal-pradesh,q2,kamle district,TOTAL,5476,17345427
598,5,2021,Arunachal-pradesh,q2,upper siang district,TOTAL,25971,89455180
599,6,2021,Arunachal-pradesh,q2,tirap district,TOTAL,46320,144548683
